Format Version,1.23,Take Name,Werikson_IC_Gesto_B,Take Notes,,Capture Frame Rate,240.000000,Export Frame Rate,240.000000,Capture Start Time,2022-02-09 02.21.22.268 ,Total Frames in Take,1595,Total Exported Frames,1595,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Gesture:Head,Gesture:Head,Gesture:Head,Gesture:Left,Gesture:Left,Gesture:Left,Gesture:Right,Gesture:Right,Gesture:Right,Gesture:Teste1,Gesture:Teste1,Gesture:Teste1
,ID,"67186D7C94E311EC6E30FC7E4D48E899","67186D7C94E311EC6E30FC7E4D48E899","67186D7C94E311EC6E30FC7E4D48E899","67186D7E94E311EC6E30FC7E4D48E899","67186D7E94E311EC6E30FC7E4D48E899","67186D7E94E311EC6E30FC7E4D48E899","67186D8094E311EC6E30FC7E4D48E899","67186D8094E311EC6E30FC7E4D48E899","67186D8094E311EC6E30FC7E4D48E899","9B37ADC794E311EC6E30FC7E4D48E899","9B37ADC794E311EC6E30FC7E4D48E899","9B37ADC794E311EC6E30FC7E4D48E899"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
865,3.604167,0.123491,1.715586,-0.155218,0.118248,1.489769,-0.084830,0.024126,1.278048,0.076937,,,
866,3.608333,0.123585,1.715348,-0.155037,0.118538,1.487635,-0.085400,0.023291,1.278066,0.079014,,,
867,3.612500,0.123553,1.715276,-0.154917,0.118319,1.484953,-0.086571,0.023121,1.278474,0.081037,,,
868,3.616667,0.123135,1.715244,-0.154537,0.118528,1.482564,-0.087112,0.022389,1.278720,0.082377,,,
869,3.620833,0.123059,1.715254,-0.154327,0.118875,1.480612,-0.087416,0.021936,1.279082,0.084372,,,
870,3.625000,0.122735,1.715255,-0.154037,0.118449,1.477610,-0.088745,0.021847,1.280253,0.086431,,,
871,3.629167,0.122748,1.715148,-0.154005,0.118624,1.475136,-0.089249,0.021431,1.280678,0.088388,,,
872,3.633333,0.122644,1.715168,-0.153809,0.118858,1.472886,-0.089506,0.021465,1.281434,0.090289,,,
873,3.637500,0.122600,1.715122,-0.153680,0.118448,1.470096,-0.090758,0.020629,1.281469,0.091545,,,
874,3.641667,0.122528,1.715109,-0.153553,0.118568,1.467598,-0.091213,0.020752,1.282821,0.093496,,,
875,3.645833,0.122488,1.715052,-0.153206,0.118661,1.465085,-0.091631,0.020837,1.283700,0.095311,,,
876,3.650000,0.122468,1.714629,-0.152956,0.118761,1.462588,-0.092032,0.020335,1.284050,0.096964,,,
877,3.654167,0.122333,1.714494,-0.152831,0.118295,1.460518,-0.092826,0.020050,1.285093,0.098232,,,
878,3.658333,0.122218,1.714768,-0.152888,0.118401,1.458023,-0.093158,0.019466,1.286189,0.100132,,,
879,3.662500,0.122148,1.714741,-0.152772,0.117754,1.455274,-0.093490,0.019440,1.286946,0.101664,,,
880,3.666667,0.122100,1.714738,-0.152664,0.117918,1.453065,-0.093779,0.019439,1.287964,0.103344,,,
881,3.670833,0.122036,1.714708,-0.152551,0.117542,1.450285,-0.094602,0.018330,1.289409,0.104646,,,
882,3.675000,0.121979,1.714684,-0.152438,0.117598,1.447777,-0.094832,0.018505,1.290110,0.106093,,,
883,3.679167,0.121898,1.714683,-0.152185,0.117632,1.445275,-0.095059,0.018574,1.291842,0.107628,,,
884,3.683333,0.121870,1.714658,-0.152089,0.117724,1.443055,-0.095248,0.018126,1.292954,0.108656,,,
885,3.687500,0.121811,1.714630,-0.151997,0.117696,1.440511,-0.095435,0.017660,1.293782,0.110192,,,
886,3.691667,0.121762,1.714625,-0.151872,0.117123,1.437487,-0.096422,0.017366,1.295395,0.111127,,,
887,3.695833,0.121230,1.714693,-0.151526,0.117126,1.435019,-0.096520,0.017514,1.296670,0.112564,,,
888,3.700000,0.121197,1.714681,-0.151433,0.116638,1.432507,-0.096621,0.016861,1.297784,0.113947,,,
889,3.704167,0.121146,1.714667,-0.151311,0.116602,1.430021,-0.096680,0.016776,1.299266,0.114821,,,
890,3.708333,0.120921,1.714348,-0.151167,0.116684,1.427820,-0.096460,0.016736,1.300774,0.116092,,,
891,3.712500,0.120865,1.714334,-0.151048,0.116642,1.425383,-0.096492,0.016935,1.302028,0.116920,,,
892,3.716667,0.121000,1.714114,-0.150647,0.116342,1.423367,-0.096574,0.016045,1.303546,0.118164,,,
893,3.720833,0.120956,1.714116,-0.150540,0.115643,1.420359,-0.097443,0.016219,1.304766,0.118932,,,
894,3.725000,0.120921,1.714116,-0.150416,0.115743,1.417935,-0.097424,0.015877,1.306158,0.119639,,,
895,3.729167,0.120872,1.714136,-0.150149,0.114945,1.415429,-0.097409,0.016309,1.308062,0.120806,,,
896,3.733333,0.120838,1.714126,-0.150042,0.114836,1.412997,-0.097341,0.016018,1.309488,0.121455,,,
897,3.737500,0.120802,1.714101,-0.149946,0.108501,1.406102,-0.094554,0.017110,1.310781,0.123200,,,
898,3.741667,0.120775,1.714113,-0.149841,0.092566,1.392318,-0.087421,0.020487,1.311843,0.126723,,,
899,3.745833,0.120767,1.714097,-0.149750,0.071310,1.374702,-0.077586,0.025430,1.312729,0.131404,,,
900,3.750000,0.120743,1.714091,-0.149656,0.049014,1.356307,-0.066690,0.031222,1.313490,0.136622,,,
901,3.754167,0.121131,1.714015,-0.149218,0.029956,1.340189,-0.056376,0.037142,1.314179,0.141758,,,
902,3.758333,0.121118,1.713996,-0.149141,0.018416,1.329403,-0.048285,0.042471,1.314850,0.146191,,,
903,3.762500,0.121117,1.713986,-0.149043,0.018673,1.327003,-0.044061,0.046492,1.315556,0.149300,,,
904,3.766667,0.121095,1.713972,-0.148951,0.035007,1.336046,-0.045345,0.048485,1.316350,0.150467,,,
905,3.770833,0.121072,1.713958,-0.148858,0.071698,1.359584,-0.053779,0.049224,1.317205,0.150454,,,
906,3.775000,0.121251,1.714336,-0.148696,0.101433,1.378664,-0.057258,0.049446,1.318255,0.150580,,,
907,3.779167,0.121240,1.714330,-0.148594,0.118985,1.389813,-0.052710,0.029067,1.303703,0.205509,,,
908,3.783333,0.121209,1.714337,-0.148499,0.126948,1.394514,-0.042956,0.050223,1.320804,0.150658,,,
909,3.787500,0.121223,1.714313,-0.148410,0.127914,1.394247,-0.030819,0.056368,1.333040,0.120558,,,
910,3.791667,0.120677,1.714210,-0.148007,0.124475,1.390495,-0.019121,0.043097,1.336866,0.127339,,,
911,3.795833,0.120525,1.714175,-0.147673,0.119225,1.384740,-0.010684,0.026314,1.334267,0.152065,,,
912,3.800000,0.120636,1.714192,-0.147459,0.114755,1.378462,-0.008332,0.013079,1.329117,0.179451,,,
913,3.804167,0.120618,1.714194,-0.147296,0.113658,1.373144,-0.014886,0.026805,1.338048,0.152349,,,
914,3.808333,0.120604,1.714203,-0.147264,0.118527,1.370268,-0.033168,0.027126,1.340763,0.153793,,,
915,3.812500,0.120590,1.714200,-0.147227,0.131954,1.371314,-0.066002,0.026927,1.342147,0.155708,,,
916,3.816667,0.120577,1.714183,-0.147142,0.150525,1.374816,-0.107052,0.026864,1.343259,0.156678,,,
917,3.820833,0.120573,1.714175,-0.147069,0.152491,1.372989,-0.111920,0.027459,1.345430,0.156230,,,
918,3.825000,0.120556,1.714170,-0.147020,0.144990,1.368230,-0.095930,0.027276,1.347163,0.156619,,,
919,3.829167,0.120530,1.714139,-0.146948,0.135160,1.362934,-0.074408,0.025591,1.347538,0.159733,,,
920,3.833333,0.120530,1.714125,-0.146886,0.130137,1.359498,-0.062679,0.028219,1.351607,0.156004,,,
921,3.837500,0.120514,1.714115,-0.146817,0.129897,1.357791,-0.060955,0.037051,1.360950,0.142288,,,
922,3.841667,0.120490,1.714101,-0.146750,0.129803,1.355281,-0.060425,0.047084,1.371380,0.126518,,,
923,3.845833,0.120475,1.714079,-0.146693,0.129634,1.352365,-0.060620,0.049956,1.375774,0.122104,,,
924,3.850000,0.120457,1.714066,-0.146648,0.129243,1.349844,-0.060348,0.047572,1.375677,0.125913,,,
925,3.854167,0.120437,1.714030,-0.146595,0.128787,1.347824,-0.059467,0.046493,1.376580,0.127617,,,
926,3.858333,0.120399,1.714022,-0.146523,0.128525,1.346111,-0.058082,0.048177,1.379653,0.125289,,,
927,3.862500,0.120386,1.714009,-0.146481,0.128217,1.344996,-0.056412,0.053949,1.386143,0.116923,,,
928,3.866667,0.120221,1.714054,-0.146439,0.127700,1.343922,-0.055267,0.050743,1.384680,0.123876,,,
929,3.870833,0.120199,1.714039,-0.146399,0.127129,1.343464,-0.054894,0.033090,1.370762,0.154201,,,
930,3.875000,0.120159,1.714042,-0.146365,0.126738,1.343283,-0.054911,0.029913,1.370408,0.158988,,,
931,3.879167,0.120092,1.714069,-0.146336,0.126749,1.342057,-0.054398,0.032811,1.375549,0.152774,,,
932,3.883333,0.120017,1.714103,-0.146302,0.126732,1.337742,-0.051649,0.027307,1.372625,0.161097,,,
933,3.887500,0.119953,1.714126,-0.146254,0.125576,1.335261,-0.052114,0.035116,1.380227,0.152866,,,
934,3.891667,0.119901,1.714138,-0.146195,0.125207,1.333735,-0.051946,0.061603,1.403673,0.119044,,,
935,3.895833,0.119858,1.714137,-0.146105,0.124923,1.333052,-0.050771,0.035028,1.384496,0.150256,,,
936,3.900000,0.119810,1.714132,-0.146001,0.125476,1.332731,-0.048553,0.064297,1.410138,0.117537,,,
937,3.904167,0.119743,1.714131,-0.145901,0.127528,1.333048,-0.044471,0.035995,1.389132,0.148394,,,
938,3.908333,0.119662,1.714135,-0.145808,0.130813,1.333876,-0.038854,0.037595,1.391209,0.149714,,,
939,3.912500,0.119548,1.714143,-0.145719,0.135067,1.335085,-0.032032,0.038317,1.393551,0.148812,,,
940,3.916667,0.119443,1.714154,-0.145653,0.140022,1.336549,-0.024335,0.038898,1.395703,0.148511,,,
941,3.920833,0.119384,1.714165,-0.145628,0.145414,1.338137,-0.016093,0.039247,1.397181,0.147153,,,
942,3.925000,0.119413,1.714174,-0.145664,0.150977,1.339722,-0.007638,0.060475,1.418866,0.113281,,,
943,3.929167,0.119499,1.714182,-0.145737,0.156446,1.341175,0.000703,0.040378,1.401866,0.145707,,,
944,3.933333,0.119312,1.714144,-0.145655,0.161554,1.342368,0.008597,0.056753,1.419300,0.111880,,,
945,3.937500,0.118701,1.714061,-0.145298,0.166037,1.343173,0.015716,0.056410,1.397729,0.130757,,,
946,3.941667,0.118613,1.714072,-0.145237,0.169630,1.343460,0.021729,0.041562,1.408477,0.142937,,,
947,3.945833,0.118555,1.714065,-0.144978,0.172065,1.343103,0.026307,0.060177,1.426926,0.106946,,,
948,3.950000,0.118452,1.714080,-0.144929,0.173834,1.342380,0.030056,0.060276,1.429000,0.105827,,,
949,3.954167,0.118393,1.714088,-0.144877,0.171818,1.338932,0.029115,0.061219,1.431548,0.104271,,,
950,3.958333,0.118291,1.714105,-0.144828,0.166818,1.333356,0.024470,0.059625,1.431751,0.104167,,,
951,3.962500,0.118175,1.714134,-0.144775,0.159637,1.326248,0.017107,0.062335,1.435534,0.101969,,,
952,3.966667,0.118086,1.714164,-0.144717,0.151077,1.318203,0.008014,0.061559,1.437189,0.100530,,,
953,3.970833,0.117999,1.714175,-0.144678,0.141939,1.309817,-0.001823,0.062145,1.439685,0.099471,,,
954,3.975000,0.117905,1.714190,-0.144608,0.133025,1.301687,-0.011419,0.062300,1.441545,0.097915,,,
955,3.979167,0.117747,1.714026,-0.144481,0.125136,1.294407,-0.019786,0.062715,1.443035,0.096859,,,
956,3.983333,0.117641,1.714049,-0.144417,0.119075,1.288573,-0.025938,0.063248,1.445316,0.095374,,,
957,3.987500,0.117544,1.714052,-0.144378,0.115644,1.284783,-0.028888,0.063244,1.447124,0.093967,,,
958,3.991667,0.117645,1.714193,-0.144386,0.113794,1.282212,-0.029909,0.064300,1.449097,0.092403,,,
959,3.995833,0.117545,1.714213,-0.144335,0.114546,1.281991,-0.027725,0.064003,1.451057,0.090589,,,
960,4.000000,0.117245,1.714403,-0.144151,0.114108,1.280856,-0.026834,0.064566,1.453214,0.088972,,,
961,4.004167,0.117160,1.714419,-0.144095,0.113972,1.277893,-0.025801,0.065687,1.455674,0.088257,,,
962,4.008333,0.117007,1.714470,-0.143849,0.113902,1.276992,-0.024680,0.065194,1.456335,0.085979,,,
963,4.012500,0.116938,1.714481,-0.143769,0.113866,1.275603,-0.023608,0.065142,1.458086,0.084779,,,
964,4.016667,0.116817,1.714498,-0.143715,0.113378,1.274639,-0.022441,0.066196,1.461715,0.083165,,,
965,4.020833,0.116732,1.714521,-0.143647,0.113224,1.273296,-0.021419,0.065728,1.461535,0.080987,,,
966,4.025000,0.116624,1.714537,-0.143575,0.112762,1.271709,-0.020891,0.066098,1.463419,0.079214,,,
967,4.029167,0.116007,1.714453,-0.143195,0.112236,1.270688,-0.019455,0.066485,1.465596,0.077826,,,
968,4.033333,0.115895,1.714465,-0.143116,0.111849,1.269269,-0.018227,0.066547,1.466738,0.075594,,,
969,4.037500,0.115789,1.714478,-0.143038,0.111305,1.268287,-0.016742,0.066702,1.468313,0.073850,,,
970,4.041667,0.115707,1.714486,-0.142958,0.110954,1.267155,-0.015581,0.066690,1.470232,0.072252,,,
971,4.045833,0.115591,1.714494,-0.142870,0.110774,1.265890,-0.014107,0.067371,1.472211,0.070574,,,
972,4.050000,0.115506,1.714485,-0.142788,0.110331,1.264903,-0.012686,0.067894,1.473538,0.068957,,,
973,4.054167,0.115194,1.714505,-0.142688,0.110028,1.263258,-0.011470,0.067682,1.474987,0.066572,,,
974,4.058333,0.115151,1.714437,-0.142680,0.109193,1.262515,-0.010355,0.068203,1.476501,0.064606,,,
975,4.062500,0.115040,1.713920,-0.142430,0.108975,1.261812,-0.008192,0.068751,1.478140,0.062688,,,
976,4.066667,0.114938,1.713915,-0.142333,0.108617,1.260209,-0.007316,0.069281,1.478217,0.059962,,,
977,4.070833,0.115018,1.714026,-0.142284,0.108184,1.259490,-0.006044,0.069820,1.479447,0.057963,,,
978,4.075000,0.114820,1.714181,-0.142107,0.108014,1.258847,-0.003858,0.068584,1.481951,0.056974,,,
979,4.079167,0.114681,1.714194,-0.141820,0.107060,1.256179,-0.004131,0.068732,1.483009,0.054682,,,
980,4.083333,0.114604,1.714198,-0.141717,0.107188,1.256413,-0.002439,0.070088,1.482790,0.052249,,,
981,4.087500,0.114503,1.714179,-0.141586,0.107016,1.256411,-0.001683,0.070918,1.484439,0.049988,,,
982,4.091667,0.114431,1.714164,-0.141491,0.106421,1.255710,0.001964,0.071131,1.484900,0.048835,,,
983,4.095833,0.114338,1.714148,-0.141389,0.106011,1.254584,0.002871,0.071203,1.486541,0.045647,,,
984,4.100000,0.113741,1.714040,-0.140956,0.105736,1.253881,0.004190,0.071151,1.487440,0.044143,,,
985,4.104167,0.113656,1.714008,-0.140862,0.105599,1.253718,0.006355,0.071888,1.488472,0.042307,,,
986,4.108333,0.113603,1.714004,-0.140748,0.105509,1.252843,0.007486,0.071417,1.489335,0.039678,,,
987,4.112500,0.113587,1.714107,-0.140689,0.104882,1.252079,0.009019,0.072166,1.490343,0.037810,,,
988,4.116667,0.113520,1.714093,-0.140584,0.104294,1.251637,0.010275,0.072284,1.491241,0.035345,,,
989,4.120833,0.113445,1.714078,-0.140482,0.104134,1.251585,0.012454,0.072241,1.492031,0.033054,,,
990,4.125000,0.113379,1.714063,-0.140362,0.103832,1.251093,0.013872,0.072666,1.492824,0.031536,,,
991,4.129167,0.113291,1.714072,-0.140063,0.103879,1.250694,0.015690,0.073099,1.493928,0.029392,,,
992,4.133333,0.113215,1.714054,-0.139928,0.103732,1.250330,0.017362,0.085077,1.488176,0.039519,,,
993,4.137500,0.113329,1.714150,-0.139862,0.103041,1.249911,0.018486,0.097014,1.482193,0.049499,,,
994,4.141667,0.113280,1.714101,-0.139452,0.102634,1.249821,0.020084,0.097366,1.482836,0.047064,,,
995,4.145833,0.113034,1.713739,-0.139342,0.102339,1.249717,0.022227,0.098091,1.483174,0.044959,,,
996,4.150000,0.112849,1.713783,-0.139239,0.101937,1.249728,0.023841,0.097936,1.483799,0.042555,,,
997,4.154167,0.112795,1.713752,-0.139118,0.101799,1.249410,0.024964,0.098075,1.485095,0.039722,,,
998,4.158333,0.112454,1.713748,-0.138981,0.101702,1.249484,0.027304,0.097929,1.485680,0.037321,,,
999,4.162500,0.112408,1.713709,-0.138849,0.101420,1.249519,0.028700,0.099066,1.485256,0.035879,,,
1000,4.166667,0.112329,1.713685,-0.138734,0.101226,1.249350,0.030437,0.098888,1.485781,0.033434,,,
1001,4.170833,0.111935,1.713363,-0.138241,0.101071,1.249803,0.032467,0.099058,1.486913,0.030602,,,
1002,4.175000,0.111868,1.713325,-0.138130,0.100815,1.249956,0.033797,0.098903,1.487035,0.028126,,,
1003,4.179167,0.111775,1.713310,-0.137803,0.100459,1.250254,0.035441,0.099221,1.487293,0.025621,,,
1004,4.183333,0.111732,1.713269,-0.137697,0.100552,1.249959,0.037676,0.098963,1.487607,0.023172,,,
1005,4.187500,0.112048,1.713176,-0.137214,0.099919,1.250340,0.039302,0.099248,1.487768,0.020660,,,
1006,4.191667,0.112014,1.713138,-0.137105,0.099587,1.251267,0.040658,0.098785,1.487656,0.018173,,,
1007,4.195833,0.111946,1.713086,-0.136950,0.099272,1.251747,0.042257,0.100219,1.487063,0.016700,,,
1008,4.200000,0.111903,1.713035,-0.136598,0.099326,1.252433,0.044377,0.099764,1.486871,0.014312,,,
1009,4.204167,0.111836,1.713008,-0.136465,0.099342,1.252576,0.045943,0.099968,1.486928,0.011806,,,
1010,4.208333,0.111970,1.713097,-0.136400,0.099021,1.253154,0.047552,0.099531,1.487051,0.009343,,,
1011,4.212500,0.111906,1.713067,-0.136270,0.099127,1.253935,0.049647,0.099539,1.487697,0.006357,,,
1012,4.216667,0.111830,1.713031,-0.136145,0.098911,1.254530,0.051566,0.099097,1.487782,0.003905,,,
1013,4.220833,0.111717,1.713063,-0.135932,0.098550,1.255249,0.052924,0.099388,1.486273,0.002069,,,
1014,4.225000,0.111696,1.712995,-0.135741,0.098616,1.256254,0.055015,0.099994,1.486254,0.000353,,,
1015,4.229167,0.111553,1.713017,-0.135531,0.098324,1.257042,0.056642,0.098907,1.485961,-0.002497,,,
1016,4.233333,0.111502,1.712974,-0.135426,0.098192,1.257743,0.057970,0.098975,1.485717,-0.004909,,,
1017,4.237500,0.111440,1.712953,-0.135314,0.098099,1.259018,0.059831,0.098488,1.485582,-0.007301,,,
1018,4.241667,0.110810,1.712316,-0.134746,0.098237,1.260072,0.061871,0.098571,1.484984,-0.009750,,,
1019,4.245833,0.110772,1.712279,-0.134636,0.097956,1.261118,0.063316,0.098670,1.483842,-0.011271,,,
1020,4.250000,0.110587,1.712370,-0.134626,0.097961,1.261885,0.064798,0.088793,1.486521,-0.022491,,,
1021,4.254167,0.110388,1.712462,-0.134611,0.098123,1.263059,0.066748,0.078731,1.489417,-0.033852,,,
1022,4.258333,0.110325,1.712426,-0.134489,0.098200,1.264460,0.068291,0.078460,1.488705,-0.035657,,,
1023,4.262500,0.110263,1.712392,-0.134385,0.098257,1.265964,0.070407,0.078472,1.487263,-0.037618,,,
1024,4.266667,0.110202,1.712361,-0.134284,0.098039,1.267108,0.071841,0.078313,1.486630,-0.039735,,,
1025,4.270833,0.110249,1.712135,-0.133878,0.098067,1.268864,0.073014,0.078264,1.485053,-0.041678,,,
1026,4.275000,0.109957,1.712134,-0.133773,0.098161,1.270487,0.075114,0.077837,1.484281,-0.043558,,,
1027,4.279167,0.110069,1.712218,-0.133750,0.098412,1.272055,0.076455,0.078002,1.482735,-0.045771,,,
1028,4.283333,0.110030,1.712335,-0.133518,0.098462,1.273191,0.077420,0.077502,1.481893,-0.047551,,,
1029,4.287500,0.109952,1.712304,-0.133419,0.097987,1.274956,0.078863,0.077600,1.480336,-0.049465,,,
1030,4.291667,0.109850,1.712291,-0.133322,0.098379,1.277016,0.080814,0.076941,1.479276,-0.051021,,,
1031,4.295833,0.109768,1.712266,-0.133246,0.098491,1.278223,0.082137,0.077296,1.477813,-0.053119,,,
1032,4.300000,0.109683,1.712250,-0.133158,0.098643,1.280149,0.083299,0.077282,1.476628,-0.053894,,,
1033,4.304167,0.109588,1.712235,-0.133069,0.098513,1.281745,0.083966,0.077217,1.475264,-0.055034,,,
1034,4.308333,0.109484,1.712224,-0.132994,0.098904,1.284024,0.086377,0.077465,1.473852,-0.056329,,,
1035,4.312500,0.109445,1.712163,-0.132996,0.098690,1.285851,0.087125,0.076861,1.471869,-0.058681,,,
1036,4.316667,0.108830,1.712054,-0.132594,0.099377,1.287770,0.088476,0.076986,1.470682,-0.059397,,,
1037,4.320833,0.108729,1.712052,-0.132508,0.099416,1.289517,0.089224,0.077228,1.469205,-0.060560,,,
1038,4.325000,0.108459,1.711714,-0.132432,0.099602,1.291626,0.090420,0.076965,1.467525,-0.061406,,,
1039,4.329167,0.108362,1.711711,-0.132344,0.099780,1.293128,0.091058,0.077477,1.466146,-0.062779,,,
1040,4.333333,0.108281,1.711712,-0.132259,0.100159,1.295884,0.092964,0.077315,1.464024,-0.064023,,,
1041,4.337500,0.108176,1.711704,-0.132168,0.100254,1.297763,0.093697,0.076732,1.462054,-0.065773,,,
1042,4.341667,0.108063,1.711735,-0.131909,0.100324,1.300134,0.094961,0.075430,1.460335,-0.068377,,,
1043,4.345833,0.107990,1.711724,-0.131824,0.100394,1.302062,0.095613,0.073592,1.458795,-0.071599,,,
1044,4.350000,0.107892,1.711730,-0.131723,0.100731,1.304296,0.096408,0.071400,1.457360,-0.075206,,,
1045,4.354167,0.107996,1.711847,-0.131708,0.101607,1.306539,0.097980,0.069037,1.455955,-0.078962,,,
1046,4.358333,0.107915,1.711841,-0.131611,0.101996,1.309191,0.099260,0.066791,1.454535,-0.082486,,,
1047,4.362500,0.107627,1.711843,-0.131290,0.099072,1.333093,0.077269,0.064768,1.453085,-0.085559,,,
1048,4.366667,0.107522,1.711833,-0.131197,0.102313,1.313643,0.100085,0.062960,1.451603,-0.088202,,,
1049,4.370833,0.107460,1.711827,-0.131101,0.104973,1.295717,0.120063,0.061357,1.450089,-0.090437,,,
1050,4.375000,0.107379,1.711825,-0.131016,0.106540,1.280733,0.134654,0.059948,1.448542,-0.092284,,,
1051,4.379167,0.107312,1.711819,-0.130934,0.107113,1.268529,0.144292,0.058724,1.446962,-0.093765,,,
1052,4.383333,0.107219,1.711818,-0.130846,0.106790,1.258942,0.149410,0.057675,1.445347,-0.094901,,,
1053,4.387500,0.107149,1.711787,-0.130766,0.105673,1.251811,0.150440,0.056791,1.443698,-0.095713,,,
1054,4.391667,0.106559,1.711684,-0.130378,0.103860,1.246973,0.147817,0.056061,1.442012,-0.096221,,,
1055,4.395833,0.106484,1.711668,-0.130288,0.101451,1.244268,0.141973,0.055477,1.440291,-0.096448,,,
1056,4.400000,0.106414,1.711665,-0.130216,0.098545,1.243533,0.133342,0.055029,1.438532,-0.096414,,,
1057,4.404167,0.106322,1.711639,-0.130132,0.095243,1.244606,0.122357,0.054706,1.436736,-0.096141,,,
1058,4.408333,0.106229,1.711636,-0.130055,0.091644,1.247326,0.109452,0.054498,1.434901,-0.095649,,,
1059,4.412500,0.106128,1.711654,-0.129783,0.087847,1.251530,0.095059,0.054396,1.433027,-0.094959,,,
1060,4.416667,0.106060,1.711638,-0.129706,0.083952,1.257058,0.079611,0.054389,1.431114,-0.094094,,,
1061,4.420833,0.105976,1.711632,-0.129634,0.080059,1.263746,0.063543,0.054469,1.429159,-0.093073,,,
1062,4.425000,0.105916,1.711621,-0.129553,0.076267,1.271433,0.047287,0.054624,1.427164,-0.091918,,,
1063,4.429167,0.105720,1.711712,-0.129486,0.072676,1.279957,0.031276,0.054846,1.425126,-0.090650,,,
1064,4.433333,0.105652,1.711697,-0.129406,0.069386,1.289157,0.015944,0.055124,1.423046,-0.089290,,,
1065,4.437500,0.105407,1.711862,-0.129237,0.066495,1.298871,0.001724,0.055448,1.420922,-0.087860,,,
1066,4.441667,0.105534,1.711974,-0.129217,0.064105,1.308936,-0.010950,0.055808,1.418755,-0.086379,,,
1067,4.445833,0.105443,1.711973,-0.129132,0.062313,1.319191,-0.021646,0.056195,1.416542,-0.084871,,,
1068,4.450000,0.105355,1.711476,-0.128916,0.061221,1.329473,-0.029930,0.056599,1.414284,-0.083355,,,
1069,4.454167,0.105327,1.711988,-0.128993,0.060927,1.339622,-0.035370,0.057009,1.411980,-0.081852,,,
1070,4.458333,0.105209,1.711508,-0.128767,0.061531,1.349476,-0.037530,0.057416,1.409629,-0.080385,,,
1071,4.462500,0.104878,1.711540,-0.128659,0.063133,1.358871,-0.035980,0.057811,1.407230,-0.078973,,,
1072,4.466667,0.104821,1.711556,-0.128378,0.065832,1.367647,-0.030284,0.058182,1.404783,-0.077638,,,
1073,4.470833,0.104732,1.711574,-0.128294,0.069728,1.375642,-0.020011,0.058520,1.402288,-0.076402,,,
1074,4.475000,0.104823,1.711431,-0.128149,0.074920,1.382694,-0.004726,0.058816,1.399742,-0.075285,,,
1075,4.479167,0.104553,1.711626,-0.128142,0.081509,1.388641,0.016003,0.059059,1.397146,-0.074308,,,
1076,4.483333,0.104127,1.711386,-0.127709,0.089594,1.393321,0.042610,0.059240,1.394499,-0.073493,,,
1077,4.487500,0.103859,1.711588,-0.127704,0.099273,1.396572,0.075528,0.059348,1.391800,-0.072860,,,
1078,4.491667,0.103746,1.711640,-0.127457,0.109784,1.399055,0.111746,0.059374,1.389048,-0.072431,,,
1079,4.495833,0.103656,1.711654,-0.127390,0.100673,1.401347,0.072977,0.059308,1.386243,-0.072227,,,
1080,4.500000,0.103551,1.711684,-0.127307,0.101779,1.403302,0.071408,0.059192,1.383412,-0.072142,,,
1081,4.504167,0.103429,1.711696,-0.127243,0.102161,1.405576,0.070349,0.058714,1.380250,-0.071327,,,
1082,4.508333,0.103384,1.711655,-0.127260,0.103190,1.407868,0.068559,0.058938,1.377642,-0.071431,,,
1083,4.512500,0.103129,1.711839,-0.127346,0.103013,1.408772,0.067372,0.058842,1.374785,-0.071287,,,
1084,4.516667,0.103040,1.711836,-0.127280,0.103647,1.411347,0.065693,0.057793,1.369406,-0.070794,,,
1085,4.520833,0.103225,1.711768,-0.127214,0.104665,1.413532,0.063761,0.057532,1.366991,-0.070612,,,
1086,4.525000,0.103124,1.711756,-0.127141,0.105533,1.414867,0.062401,0.056256,1.363999,-0.070089,,,
1087,4.529167,0.103007,1.711756,-0.127096,0.106116,1.417262,0.060602,0.059528,1.362011,-0.069696,,,
1088,4.533333,0.102669,1.711762,-0.127020,0.107473,1.418834,0.058471,0.060845,1.359423,-0.069219,,,
1089,4.537500,0.102540,1.711745,-0.126957,0.108208,1.420924,0.056581,0.059913,1.356180,-0.068724,,,
1090,4.541667,0.102396,1.711749,-0.126900,0.107847,1.422580,0.055271,0.059222,1.353103,-0.068437,,,
1091,4.545833,0.102289,1.711760,-0.126846,0.109284,1.424026,0.052970,0.059484,1.350382,-0.068331,,,
1092,4.550000,0.102147,1.711766,-0.126798,0.109990,1.426018,0.051015,0.059363,1.346851,-0.066529,,,
1093,4.554167,0.102017,1.711776,-0.126741,0.111407,1.427395,0.048672,0.059652,1.344123,-0.066334,,,
1094,4.558333,0.101372,1.711680,-0.126397,0.112488,1.428807,0.046524,0.059265,1.340792,-0.065183,,,
1095,4.562500,0.101051,1.711876,-0.126238,0.113345,1.430753,0.044261,0.059532,1.338054,-0.064930,,,
1096,4.566667,0.100901,1.711888,-0.126200,0.113781,1.431936,0.042090,0.063452,1.312431,-0.048122,,,
